Point,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
1185,-3.628186326,5003.628186,21.43950721,-1.438142948,21.08621512,0.62439594,13.16373602,1.663480586,0.16500154,24.20403983,1.524733877,996.3718137,6.26816E+14,-3.230561126,19.61281008,3.498108981,23.78322986,20.48358244,23.25896902,0.110303307
1186,-3.58937105,5003.589371,21.49555861,-0.657386184,20.95822836,1.673541159,12.88358453,-3.376288239,-3.533681935,17.64911616,0.924349881,996.410629,6.26797E+14,1.200933033,21.9736196,0.689563983,18.16379832,17.80620483,23.68298447,-3.582184588
1187,3.922628852,4996.077371,21.57686846,-1.994916222,17.32127675,1.484937513,15.38701711,-3.229109405,-3.77513271,18.42209808,2.497121599,1003.922629,6.23041E+14,-3.626163781,21.33989789,0.723365874,15.61356287,11.09152534,11.65291861,-1.4052915
1188,-0.73903738,5000.739037,23.61988276,-1.031427843,17.90914354,1.754127005,0.54617625,1.922132358,0.345314747,20.3900742,1.660580055,999.2609626,6.2537E+14,-0.964056724,21.6755379,-1.681538953,19.78439866,9.105210169,10.82810027,1.971495116
1189,-3.408701505,5003.408702,24.83277553,0.726167499,16.95741421,-0.222928224,11.61924595,-3.304149072,1.395621467,20.82638484,-2.181210413,996.5912985,6.26706E+14,-2.882786591,15.47853838,2.757812667,19.74755739,14.58468835,19.83609412,-3.102163582
1190,-7.317019311,5007.317019,20.62899703,1.142788299,20.61150007,1.139253674,53.5387716,-0.371235764,1.037850312,21.4029461,2.429238828,992.6829807,6.28667E+14,-2.007977446,24.40857634,1.319501528,16.26783841,16.52638324,13.37640101,0.160875285
1191,-6.529629507,5006.52963,24.76914737,3.305857826,20.56280583,0.136557983,42.6360615,-0.238557208,-2.316537736,22.47734333,-2.485960092,993.4703705,6.28271E+14,0.544126937,21.64044665,-0.902924378,22.50033107,23.6836594,20.08825337,-2.604202822
1192,-6.667205728,5006.667206,15.53030283,2.037006696,21.83022022,0.116298189,44.45163223,-0.360605247,0.875195711,23.35613592,3.140852106,993.3327943,6.2834E+14,0.377219422,18.51375734,1.323612855,17.22420024,19.53601456,8.640878745,1.046434647
1193,-4.490774038,5004.490774,21.57895985,1.876397772,22.66924949,1.332898201,20.16705146,-2.541977445,-0.365150059,20.31363943,-1.381316336,995.509226,6.27248E+14,1.853036894,17.96780543,1.185163713,22.76999183,14.57431812,23.45282649,-1.745675792
1194,1.442200846,4998.557799,16.36377211,-2.457437154,20.37222125,0.221463556,2.07994328,-3.293302942,1.84183982,17.53061801,-2.475101607,1001.442201,6.24279E+14,-2.126120895,20.38938653,-2.370578162,16.47912915,6.465160226,22.18520466,-1.303868909
1195,-0.642617978,5000.642618,21.1827572,2.664912772,23.36006747,1.54544194,0.412957865,-2.515599321,-0.830266229,16.91810637,-1.726041175,999.357382,6.25321E+14,-1.366441176,24.61723176,-1.142332692,20.05612209,22.4827452,9.275101515,-2.940269661
1196,-0.456826424,5000.456826,21.51808454,0.060668897,19.56876988,-0.098439219,0.208690381,-0.452017858,0.514415372,16.7605985,2.120131938,999.5431736,6.25228E+14,0.865209466,15.89041183,0.979338743,20.62604235,22.22371317,7.710762967,-3.525522528
1197,-5.951475306,5005.951475,16.11422607,-2.445080571,20.641141,0.500574687,35.42005832,0.221417007,-1.173738217,25.05255119,3.160588136,994.0485247,6.27981E+14,-0.756887243,23.67822892,-2.273980105,17.89977363,22.1551562,10.61736345,-2.538984095
1198,-0.363800004,5000.3638,23.56190673,3.178734573,17.53147071,1.896476723,0.132350443,0.699022983,1.156427081,17.75644462,2.887099911,999.6362,6.25182E+14,1.549040707,19.09117115,-0.305806341,24.96453812,14.3479224,8.372446191,-3.43963382
1199,1.226516729,4998.773483,21.44305556,0.885825782,19.56774462,-0.489791524,1.504343286,-3.625425367,-2.991431464,21.53999187,1.058136333,1001.226517,6.24387E+14,-3.399338523,18.2736983,-2.50761195,24.69179183,8.222830305,19.78367991,1.045511106
1200,4.002752085,4995.997248,24.79376334,-0.222053107,17.93171499,-0.230518404,16.02202426,-3.894296729,-3.139811132,22.30705258,1.634839992,1004.002752,6.23001E+14,1.68815932,22.07870984,0.240298443,15.97709387,15.50840786,12.257092,1.217162305
1201,-2.198198377,5002.198198,15.69482071,2.174779726,15.54259266,-0.034239429,4.832076104,-1.128767731,0.000183372,25.24132939,-2.264341266,997.8018016,6.261E+14,-0.13456231,25.01409629,3.118589827,24.58033184,25.16326842,18.72184763,1.925907738
1202,-1.834879596,5001.83488,23.28956876,0.241776066,24.26343364,-0.667727291,3.366783131,-0.30531166,-2.961410887,20.45492814,-1.721633168,998.1651204,6.25918E+14,1.394071574,23.50096757,-1.533628003,18.52804511,11.63640122,19.73537793,0.243861192
1203,-5.445138559,5005.445139,16.82785455,-2.171216254,15.7973552,1.462842087,29.64953393,0.662112565,-0.224999108,23.36975039,1.566318864,994.5548614,6.27727E+14,1.646489691,23.91200976,2.004736694,21.9013206,18.12791214,18.70300407,1.000029432
1204,-2.024553469,5002.024553,16.84113719,3.149455028,17.42410177,0.980588392,4.098816748,-1.822730467,-0.968606565,22.14248733,-1.765346876,997.9754465,6.26013E+14,1.168697786,20.52937575,-1.600721069,18.77262735,17.86762807,12.84877207,0.857483406
1205,-6.047359232,5006.047359,17.95049686,-0.960490722,15.95158248,-0.581691034,36.57055369,-0.027653838,1.654536868,15.75657892,-0.19367684,993.9526408,6.28029E+14,0.689361699,18.05105792,1.178650673,15.95908919,9.781544603,17.13291242,0.90440952
1206,4.141259692,4995.85874,19.4440846,0.738195783,21.61723219,0.568171227,17.15003184,-1.533450842,-1.301111219,19.61890757,0.249582163,1004.14126,6.22932E+14,-2.563359151,20.31841359,-1.251723205,24.57373616,8.460133098,8.605485167,-2.827695294
1207,-2.659854858,5002.659855,20.87228792,1.863864809,16.25206725,1.648536369,7.074827866,0.690409639,-1.839123925,21.10974656,-0.104131293,997.3401451,6.26331E+14,0.22577677,23.83321897,-2.007843126,17.99554153,7.835362113,23.04881682,-0.920476343
1208,-5.891392074,5005.891392,18.92514617,1.46896005,22.13508042,0.267543596,34.70850057,-1.808056455,0.197976,21.83269537,3.132983787,994.1086079,6.27951E+14,-3.937144698,16.43544704,-0.974107185,20.50666103,21.78113116,9.257107615,-2.432550813
1209,1.815487591,4998.184512,17.4699654,-0.874629216,22.46008454,0.77225932,3.295995195,-3.555488232,-1.911737835,21.74546469,0.527812293,1001.815488,6.24093E+14,0.950826287,21.56879044,-0.639251428,20.94495316,20.96179373,23.87399669,-2.789903287
1210,-1.803043189,5001.803043,17.76954349,-1.54408975,25.0889046,-0.656865522,3.250964741,1.852417214,1.745293439,22.51450998,1.2142283,998.1969568,6.25902E+14,-2.593187364,23.39174241,-0.059048335,22.96687127,14.15354633,13.23151919,-3.117607874
1211,-1.039583749,5001.039584,20.30980075,2.890664064,22.97015001,-0.768108519,1.08073437,-0.95961699,1.189680761,23.91741979,2.971930784,998.9604163,6.2552E+14,-3.598428002,23.38871542,-1.210520214,21.72817266,21.84809813,17.21637841,2.018813884
1212,0.659413461,4999.340587,19.51891855,-0.206702117,21.09328938,1.052277694,0.434826112,0.910412477,-1.308739075,16.43756151,0.35529158,1000.659413,6.2467E+14,-1.665830474,23.27631541,1.916543362,21.90164597,7.113408623,18.81250141,-0.272187691
1213,1.007477608,4998.992522,20.49023727,-1.857409185,20.30233856,1.767238983,1.01501113,0.424710051,1.609848881,18.14954153,2.542686808,1001.007478,6.24496E+14,1.788644527,17.87304569,3.114799353,15.64858454,17.28427807,12.15242556,-1.777623066
1214,2.324376583,4997.675623,23.8957218,0.878894717,17.31142941,0.848292229,5.402726501,-3.15584717,-0.080041098,15.91869627,3.253372326,1002.324377,6.23839E+14,0.882712464,17.04052294,2.930282372,18.53825004,24.36318346,5.890651541,-3.00817759
1215,1.986707116,4998.013293,16.73629416,-0.930113995,25.28787242,1.81474434,3.947005166,0.429939798,0.86836664,18.70846753,-1.639029789,1001.986707,6.24007E+14,1.050975187,21.80062218,-2.089927342,19.65023506,10.9739037,21.41060118,1.201326134
1216,-6.386543138,5006.386543,24.44641131,-0.346447894,17.30809677,2.018538504,40.78793326,-3.38058561,-0.958180073,24.67234516,-0.740490678,993.6134569,6.28199E+14,-2.196765677,22.76592239,-0.755018962,20.1300424,22.08926485,20.65595973,0.643254177
1217,-2.143563686,5002.143564,20.36649625,2.936873975,22.14632663,0.266512109,4.594865276,-2.813566395,0.713561109,19.72881834,0.768641737,997.8564363,6.26072E+14,-3.645533973,19.37139605,0.597109852,20.79665468,7.715607081,7.338029353,0.384910053
1218,3.847547676,4996.152452,22.60071429,0.151065715,21.44890921,1.02717341,14.80362312,-2.706155345,-2.45730861,25.09900344,0.554291269,1003.847548,6.23078E+14,-2.36500661,15.62340615,-1.448015698,19.67580022,21.61828683,17.04551818,-1.66748367
1219,-0.809638627,5000.809639,23.74867847,2.667219211,18.0693823,1.913615089,0.655514706,-1.656842793,-3.403851937,15.9896777,0.531277756,999.1903614,6.25405E+14,0.716410362,23.98154917,-1.701632871,17.89806898,18.71921544,6.349490855,-2.449092506
1220,1.146914396,4998.853086,24.86472244,-2.634356499,17.84759606,0.69826132,1.315412632,-0.683308709,1.552964598,25.45021574,-0.112657397,1001.146914,6.24427E+14,-0.041184328,22.39189252,-2.439078716,16.4076866,14.28372676,10.10003683,-3.1014423
1221,0.062540948,4999.937459,25.50595851,-1.406256155,18.21356273,0.111974756,0.00391137,0.543579177,-1.214083959,23.54350104,-0.545048636,1000.062541,6.24969E+14,0.778891688,22.28420611,-0.307978317,16.89675488,20.10663526,20.76280799,0.994806073
1222,-3.728280647,5003.728281,21.49806408,2.396906272,24.67008915,0.100534821,13.90007658,1.157380844,-0.05747467,15.55590374,-0.82287858,996.2717194,6.26866E+14,-1.684069167,24.93426042,0.839047994,25.42167336,9.910976865,12.05715339,-0.243122319
1223,1.622651042,4998.377349,23.68743105,-0.21401511,18.57434556,1.59815036,2.632996403,-1.643606823,-3.741103376,22.30193153,1.936688995,1001.622651,6.24189E+14,-1.24871951,18.38485271,0.579513746,21.67453353,25.33093691,19.0406992,-0.427568046
1224,-6.246482166,5006.246482,20.81219171,-2.567791045,16.72978248,1.425336798,39.01853945,1.560831051,-0.178365274,20.85486892,0.664751572,993.7535178,6.28129E+14,-2.100564522,21.78332133,-2.537105522,17.62562016,7.261302325,9.539170233,0.854974429
1225,2.389824922,4997.610175,21.59127961,0.022494497,22.36313913,-0.303262242,5.711263159,0.665559526,-1.311521659,23.0858517,1.717955491,1002.389825,6.23806E+14,-0.174439916,23.8852608,-2.501637584,20.70790134,8.978016897,18.21751465,-0.179681221
1226,-4.455498834,5004.455499,20.47966685,2.242298949,21.293484,0.321294723,19.85146986,1.857405225,1.935523094,16.10259836,-1.270733251,995.5445012,6.27231E+14,0.640736795,25.42468624,0.333412682,20.24957536,18.80092602,8.21394339,-0.999147093
1227,-2.78582608,5002.785826,25.40177525,-2.637827752,20.75035616,1.846467483,7.760826946,-1.702253773,-2.318193011,22.13169151,0.58251819,997.2141739,6.26394E+14,-2.669571577,17.55342181,1.86495675,16.43156896,12.57248309,25.26969022,-3.849127394
1228,-5.937232203,5005.937232,21.42750976,-0.872171004,22.07343808,0.783321522,35.25072623,-1.260924776,-0.539341009,20.12789611,0.578376892,994.0627678,6.27974E+14,-3.345592339,18.5537382,1.125741504,22.42427146,15.2136978,21.21810436,-2.907077065
1229,-4.820143603,5004.820144,15.81417703,2.773354942,15.72310114,-0.647072112,23.23378436,-3.26261086,-1.974407786,24.04296919,1.566393049,995.1798564,6.27414E+14,-1.732673261,22.45393313,0.256364411,22.77568304,15.4451925,24.25107307,1.408409423
1230,3.293420777,4996.706579,22.04550631,-1.3202787,22.12814139,0.881431451,10.84662041,-1.639650846,-3.038243184,25.24290899,-1.873375468,1003.293421,6.23355E+14,2.000086696,16.00631256,0.167770397,20.0059616,6.132991365,19.79721179,0.115530492
1231,-1.15536708,5001.155367,15.96355294,-1.869170215,17.77968784,1.183478816,1.334873088,-2.135837472,0.275444914,21.94261454,3.015433053,998.8446329,6.25578E+14,1.157136544,24.00655692,-1.779055686,18.70230543,8.022186756,17.95116268,-2.778682333
1232,5.70345804,4994.296542,23.03829827,0.207332359,15.84284962,-0.558855857,32.52943362,1.833463115,0.293431406,24.8361798,-2.659197319,1005.703458,6.22153E+14,-2.136343293,25.61385941,3.002587467,24.93951226,8.438271801,24.94496247,-2.431239249
1233,-6.680794957,5006.680795,20.50745189,-1.504908228,25.04120162,0.114004694,44.63302126,1.633282783,1.173287695,20.4825836,-0.102657874,993.319205,6.28347E+14,-1.054646284,21.5275594,0.507461905,18.90166365,15.67434142,12.09636507,1.908242838
1234,4.848961175,4995.151039,18.63486727,1.574578496,20.87777732,-0.864804636,23.51242448,-1.086357426,0.662793317,23.8451622,2.023692403,1004.848961,6.22579E+14,-0.892659467,23.27437291,-0.11991713,16.47242182,20.55691168,15.22279953,0.727467838
1235,-1.406930165,5001.40693,25.4737461,-2.849199011,16.08804014,0.046312301,1.979452488,0.37894319,0.530642328,16.16165141,-0.759265257,998.5930698,6.25704E+14,-1.765741148,22.67891164,0.435423174,20.55172072,22.54312395,15.92356295,0.199041026
1236,0.463561867,4999.536438,24.34210994,2.128234985,19.06421316,-0.485708793,0.214889605,0.215115056,-3.398042654,19.90222118,-1.958483307,1000.463562,6.24768E+14,-1.932334349,23.40471783,1.505755475,20.03328585,23.70901041,24.83539645,0.821684924
1237,-0.987104661,5000.987105,17.43298733,1.607767035,18.03671824,0.266065122,0.974375612,-1.816574473,-3.704590303,22.44373289,0.524469861,999.0128953,6.25494E+14,1.370400978,16.17737995,0.203532694,17.31040396,25.32133465,6.013502953,0.426041159
1238,-5.606421488,5005.606421,17.61608801,1.598817333,24.87133186,1.629232574,31.4319619,1.74912935,-0.530080429,23.72780489,-0.865909621,994.3935785,6.27808E+14,-1.280877716,17.08860345,1.879580407,24.3797623,12.05143,18.43109679,-0.957644051
1239,-7.785080218,5007.78508,21.98815211,2.567056977,19.25445506,-0.370295,60.60747399,-0.064792493,0.549506264,19.64597344,2.145642128,992.2149198,6.28902E+14,-1.458810932,16.28746924,2.724208827,23.52687119,6.097410084,6.102072545,-1.948367504
1240,4.976523392,4995.023477,22.54661002,-0.542390369,17.89301947,1.543178378,24.76578507,-2.016754665,0.678058805,20.68208351,-1.016958397,1004.976523,6.22515E+14,-1.648848221,23.54666213,2.200185102,23.27206497,18.01784871,6.873611137,0.421441098
1241,3.027792877,4996.972207,23.50115499,-2.418006366,21.63674373,-0.26618746,9.167529703,-3.761152279,-1.315584784,21.49705591,2.699713112,1003.027793,6.23487E+14,0.255050179,15.84535317,2.684118493,17.87888564,19.21503919,12.70789277,-1.021220222
1242,-1.098664216,5001.098664,22.71935046,-2.041974251,18.80935112,0.529242885,1.207063059,1.542983811,-2.534020928,19.31051447,-1.583286903,998.9013358,6.2555E+14,1.429007571,25.42841715,-0.003616605,24.39202635,21.25006596,25.41254197,0.601902797
1243,4.248045477,4995.751955,15.97935501,2.727502184,19.84792261,0.089556347,18.04589037,1.872478246,-1.804415834,20.27078744,-0.622076424,1004.248045,6.22879E+14,-3.848601103,22.25196817,-2.428519205,17.56925635,22.35699477,6.656841566,-2.411562392
1244,1.375024205,4998.624976,24.85928522,2.707475165,17.85319818,1.021336837,1.890691563,-1.917604442,-3.364451486,21.5261914,-3.01625342,1001.375024,6.24313E+14,-2.483406697,25.65624401,1.054370244,18.78060606,14.90490479,6.681440834,0.352475957
1245,-7.661067221,5007.661067,23.10111282,0.96667641,18.54772555,0.492618695,58.69195096,-0.400267701,0.419526711,25.02041352,0.386380342,992.3389328,6.28839E+14,0.962632446,24.32544613,0.290993504,19.93706385,13.11202444,24.39241517,1.040300559
1246,-2.553549692,5002.55355,17.15697059,-0.01435987,19.79030535,-0.863750658,6.520616029,0.372540288,0.615551929,21.7949154,-0.831026086,997.4464503,6.26278E+14,-0.92240594,18.43296636,-2.531089503,17.40389016,15.21898493,7.604749678,-2.547307588
1247,5.023790322,4994.97621,16.19044041,1.007555261,23.64825065,1.473566833,25.2384692,-0.172834905,0.359974856,24.86432769,0.868584556,1005.02379,6.22492E+14,-1.688827189,21.3689187,-0.312608364,19.57011136,19.87743969,17.35858854,-2.112580877
1248,1.660865915,4998.339134,25.44261301,2.412392702,22.16415804,0.308876414,2.758475588,0.914837223,-1.217234854,19.86050792,-1.748171371,1001.660866,6.2417E+14,1.646243474,22.62986847,0.311005828,17.1637139,7.216692679,14.06656194,-2.213822414
1249,4.50194126,4995.498059,20.38090905,2.096951242,20.17571362,-0.225292064,20.2674751,0.381350883,0.386381035,16.41832026,-2.227057085,1004.501941,6.22752E+14,-0.078009283,24.26009519,-1.46632398,24.38659935,20.80650592,22.58770895,0.062615254
1250,-3.683659208,5003.683659,17.65781473,-2.286051595,21.16592171,1.009003482,13.56934516,-3.029909117,1.300024719,18.99637797,-0.107220363,996.3163408,6.26844E+14,-2.915175514,22.57445249,-0.528524545,22.97526504,12.94833412,16.10059828,-1.353362289
1251,1.799318687,4998.200681,17.16024797,0.859620972,23.84260177,-0.149752178,3.237547737,0.576476652,-2.311712348,16.84804489,-1.000623404,1001.799319,6.24101E+14,-3.084502254,19.98432465,2.067111554,22.23381585,15.03640595,10.58463237,0.968155737
1252,3.719869884,4996.28013,20.5329089,-0.611898313,16.04553763,-0.908314833,13.83743196,1.77334931,0.011743031,17.75694175,1.214837888,1003.71987,6.23142E+14,1.607648959,23.64860718,1.459718119,25.74861001,16.72295246,8.479346605,0.60488023
1253,2.411020653,4997.588979,23.5029363,-0.541872346,22.01522338,0.012857797,5.813020589,0.483321166,-3.001679909,19.55118458,-1.718245601,1002.411021,6.23795E+14,-1.642118136,15.92256549,-2.870415417,17.40236437,7.258715377,8.005583234,-2.560409392
1254,0.753255052,4999.246745,25.58986656,-3.176172924,23.29710244,-0.893795389,0.567393173,-2.714563819,0.854857755,20.94872642,2.491882038,1000.753255,6.24623E+14,1.821101528,18.83328105,1.014333323,23.62452565,15.65675451,10.3590722,-0.517710517
1255,0.116043786,4999.883956,21.90836648,-3.22035653,16.23670432,-0.298979584,0.01346616,-1.678237859,0.241113287,18.99142601,0.202968877,1000.116044,6.24942E+14,-0.383415465,17.89855048,-1.912064551,21.41574452,9.549976656,21.48955133,-2.170296424
1256,-1.186148978,5001.186149,25.67022004,-2.110491023,18.81877086,1.319444344,1.406949398,1.82619524,1.64451188,23.62342905,-2.421624244,998.813851,6.25593E+14,-3.926747931,19.43796161,-2.084637255,17.8536701,10.86262726,8.233369744,-1.650667088
1257,5.756552711,4994.243447,18.63826628,-1.985686228,20.26077378,-0.230100697,33.13789911,-3.417305801,-2.404323577,24.02413011,0.824588612,1005.756553,6.22127E+14,-1.077139244,18.01827065,-2.587466142,22.47115762,24.75051789,18.19249443,-1.228738517
1258,2.594580707,4997.405419,24.17867231,0.384597372,19.33420113,-0.389957555,6.731849043,-2.886848584,-1.21844961,22.16318131,0.229594423,1002.594581,6.23704E+14,0.589033313,25.374274,-1.075963808,22.32522429,17.13750497,25.90517727,0.64240352
1259,-0.954175845,5000.954176,16.22925523,-2.706913465,19.86976058,1.025264069,0.910451543,-1.764191938,-3.865488495,19.56009542,-1.413463161,999.0458242,6.25477E+14,0.991681406,25.30873918,-2.260587998,21.69905402,16.22665498,19.96335615,-0.278601935
1260,-2.539006374,5002.539006,16.34974141,-0.738889103,21.85235816,0.693002036,6.446553367,1.332822735,-3.376312934,16.88790956,-1.497321744,997.4609936,6.2627E+14,0.207955813,23.83096852,-2.257357746,22.21299389,15.72343401,11.58489128,-3.666447952
1261,-4.186291415,5004.186291,20.238685,-2.064593173,21.20745103,1.198015246,17.52503581,-2.106253034,-3.6299195,21.22198369,2.680297405,995.8137086,6.27096E+14,0.711043383,23.9590406,0.319444724,25.50219037,11.67493066,16.73838812,1.570263628
1262,-1.431262372,5001.431262,22.74313548,0.376463156,24.00227341,-0.587112316,2.048511977,0.592776521,-2.853370783,18.28373504,0.535643394,998.5687376,6.25716E+14,-1.079224614,22.44891453,-0.275718665,17.09374823,6.720461371,17.45779429,-0.197105292
1263,-6.30029666,5006.300297,20.14852427,-1.47201471,18.38000712,-0.927533289,39.69373801,-1.462992759,1.504403586,19.89495643,0.943580461,993.6997033,6.28156E+14,-3.339783172,24.53707712,2.353223097,20.20808433,9.623828494,6.054709073,-1.693471147
1264,4.255333197,4995.744667,25.63465982,-2.293749201,25.09297628,-0.866630744,18.10786062,1.560627526,1.606748055,18.58441278,-0.529070547,1004.255333,6.22875E+14,-2.556180793,21.98053344,-2.290681681,16.42853425,23.620567,19.44598432,-3.841156955
1265,3.846524784,4996.153475,24.5748332,-1.833394465,22.98453253,0.367691429,14.79575291,1.310242722,-0.418852871,23.29905255,-2.432502227,1003.846525,6.23079E+14,0.300694239,23.16122561,1.961728944,24.17548827,20.38758698,8.124031303,-0.666378574
1266,-4.433134507,5004.433135,24.54029249,-3.207876123,25.07163746,0.844497668,19.65268155,0.292889184,-3.064939099,16.099772,-2.790743434,995.5668655,6.2722E+14,1.925402105,24.33431523,-1.136092581,21.60257179,6.820271858,6.975646359,-1.714755809
1267,-2.616275349,5002.616275,22.04514069,-1.854508436,23.72079083,-0.557806164,6.844896702,-3.486073904,-2.293106816,24.37545116,-2.752229817,997.3837247,6.26309E+14,0.106332866,19.26049401,0.660288311,24.46598576,21.89125638,22.45657444,-2.318175698
1268,-3.748915209,5003.748915,18.75880758,-1.935389422,17.16782757,-0.890822342,14.05436524,2.014679509,-0.306267375,21.62365198,0.324958753,996.2510848,6.26877E+14,0.150107256,25.44461469,-3.058505542,19.44921803,22.64638108,14.44524918,0.207236845
1269,-2.075518678,5002.075519,16.62072065,1.091629264,16.77356561,0.481945763,4.307777781,0.46357339,0.990854567,24.55933527,-2.640965732,997.9244813,6.26038E+14,-0.918383012,18.74313646,-0.237865632,18.89185872,19.67286779,15.13054824,-3.170280418
1270,-6.62623899,5006.626239,19.68117682,2.057674565,24.62814446,0.46311608,43.90704315,-0.719249655,0.190790782,23.81800346,0.452145681,993.373761,6.2832E+14,1.272766911,25.8519962,0.304286057,25.10838179,14.93163292,15.76940596,1.811661093
1271,2.610847072,4997.389153,22.40517819,-2.193210717,21.81302956,-0.404333558,6.816522436,-2.176568422,-0.580739828,16.96600625,-2.813875348,1002.610847,6.23696E+14,0.362769829,25.98192741,1.671684682,18.33236131,11.53639986,16.03503998,-2.058423785
1272,1.026957288,4998.973043,19.41806599,-1.888871909,25.00324223,1.465899195,1.054641272,-1.710986581,-0.782952635,24.37801031,-2.15185263,1001.026957,6.24487E+14,-0.07679803,16.35190463,1.354159367,20.96382173,23.84366178,9.059432446,-0.991978257
1273,5.881444226,4994.118556,22.84067838,-1.445475789,20.09748832,1.470165131,34.59138618,1.971492181,-1.52257099,18.80220104,-0.31442253,1005.881444,6.22064E+14,-1.117384789,21.43511885,0.475492014,16.4401939,9.631179408,25.87509767,1.766393118
1274,-5.483136678,5005.483137,21.23724265,1.586294945,24.0115609,2.070388982,30.06478783,-1.605177408,1.164519279,19.11397888,-2.626310758,994.5168633,6.27746E+14,-3.512632231,21.81257763,-0.185645851,25.78090578,15.02703719,21.22968295,-3.264066157
1275,-5.553923621,5005.553924,19.63380305,1.874961025,21.22400113,-0.693460445,30.84606759,-3.702141693,-0.728293422,18.81727511,-2.905687081,994.4460764,6.27782E+14,-1.284887949,21.65992208,-1.492753675,23.88157726,8.539627926,21.33208951,0.104571775
1276,1.460764241,4998.539236,16.62626636,-2.800834401,25.74871105,1.558925905,2.133832169,-1.145549822,-3.343242537,22.01416198,-1.19315996,1001.460764,6.2427E+14,-0.333948358,23.94713785,0.975989802,20.20843808,12.42753007,25.92530639,-1.35341052
1277,-2.16245802,5002.162458,21.35504154,0.804587461,24.30449671,0.258722165,4.676224689,-0.691600112,-1.300015485,25.66527879,-2.637805401,997.837542,6.26082E+14,1.331351574,24.89058383,0.936321685,21.3379892,10.98806055,19.30519477,0.550219506
1278,4.303914121,4995.696086,21.58901733,1.915250968,18.27016821,0.726206886,18.52367676,1.894533956,1.588879102,18.18842985,-1.872049866,1004.303914,6.22851E+14,1.807079939,24.53226023,-2.711186725,24.80971683,11.03895732,7.985023719,0.262393348
1279,2.394418655,4997.605581,25.71426455,-2.454694728,25.59728593,1.407915543,5.733240697,0.229911565,-1.325423628,26.00617167,-3.229484953,1002.394419,6.23804E+14,-3.630174268,21.73693156,0.472675236,16.73210089,25.19707908,7.444738283,-3.287226733
1280,-5.298874539,5005.298875,26.07295477,-1.182086897,21.12125163,1.919873277,28.07807138,0.273263842,-2.954814952,23.99004219,2.172876191,994.7011255,6.27654E+14,-2.536557226,23.13547327,0.332658535,20.63280268,22.73880978,18.32980604,-0.778970243
1281,3.339354406,4996.660646,20.38963353,-3.103672088,20.18171625,-0.006753889,11.15128785,1.931795286,1.583560488,20.1015318,-0.753883949,1003.339354,6.23332E+14,-0.236971148,17.92821001,-2.028833653,25.59792352,7.556986556,20.24266608,-0.715886064
1282,-6.509540718,5006.509541,23.50313289,-2.44618793,26.02640144,0.6719267,42.37412036,-3.284840249,0.274620159,20.42948813,1.681112158,993.4904593,6.28261E+14,-3.145764575,25.24948136,1.418677951,20.13887176,23.7270938,7.287702773,-3.111620925
1283,-3.03614623,5003.036146,18.33352771,-2.136121516,16.85107418,-0.728708735,9.21818393,1.977869092,0.35861363,23.4710523,2.015705794,996.9638538,6.26519E+14,-0.62292695,19.67929456,0.804365146,21.36166495,18.17597938,8.737889093,-0.061474986
1284,2.980129985,4997.01987,19.81690132,1.300419589,20.7957459,-0.745613437,8.881174729,1.462014974,-3.422667759,17.00207275,0.349222995,1002.98013,6.23511E+14,0.568709176,18.15607265,2.336105477,22.68229075,9.827906186,12.62581721,-3.122698802
1285,4.588576355,4995.411424,19.75348628,2.434862635,25.65835419,0.899863611,21.05503296,0.836744549,1.154078995,21.56531492,2.060739653,1004.588576,6.22709E+14,0.486552228,20.14858781,0.009278662,23.68343012,15.26147793,24.67116068,-2.599049566
1286,-4.551264984,5004.551265,25.70629766,-3.12461413,18.34050027,0.523934828,20.71401295,0.099687297,-3.737763541,24.24864582,-3.313657474,995.448735,6.27279E+14,-0.049523932,16.62653168,-0.826873478,24.51398611,22.82294122,12.90968598,1.729973574
1287,5.980810054,4994.01919,24.48117946,0.862855201,23.25253914,1.780632734,35.7700889,1.235431849,-0.522985871,18.47261658,2.24719533,1005.98081,6.22015E+14,-0.675337307,17.46272835,-1.266210726,17.12409724,24.3262015,13.2495546,1.756514821
1288,-4.949037435,5004.949037,21.13292445,-1.155847881,24.11985491,1.176312085,24.49297153,1.451262305,-2.287372146,18.07691273,-2.128429267,995.0509626,6.27478E+14,2.091535331,20.4174811,1.311659375,19.18276041,18.50719254,16.24579626,-1.454109598
1289,1.426487135,4998.573513,23.65458309,-2.167908941,18.72155529,2.112830085,2.034865546,1.302845404,-1.391291572,20.72584588,1.767868882,1001.426487,6.24287E+14,1.011520625,18.12731186,0.236131673,21.1692111,10.88556697,13.12761604,-0.036430583
1290,-7.159687456,5007.159687,18.44661726,1.407138346,17.8941133,1.154757899,51.26112446,-0.23742887,-3.784355803,21.6969362,-1.51840379,992.8403125,6.28588E+14,-1.951441522,23.13948219,2.026907717,20.60391559,14.00183515,20.54999505,-2.515726352
1291,-0.515904642,5000.515905,22.5328961,-2.624414944,17.37187919,1.710103796,0.2661576,-1.802913056,-3.314124044,25.84401709,-2.11999943,999.4840954,6.25258E+14,-3.543670056,23.61401844,0.042025204,21.14467746,10.27552536,22.25695841,-1.112067264
